0;1;2;3;4;5;6;7;8
Czy w tej sytuacji, skręcając w prawo na skrzyżowaniu, masz pierwszeństwo przed pojazdami nadjeżdżającymi z lewej strony?;TAK;NIE;BRAK;Nie;AM;W8.3.wmv;nie;Zmiana kierunku jazdy, przejazdy kolejowe
Czy w tej sytuacji możesz skręcić w prawo na skrzyżowaniu?;TAK;NIE;BRAK;Nie;AM;W8.4.wmv;nie;Wyprzedzanie, omijanie, wymijanie cofanie
Czy sygnał ten zezwala na jazdę na wprost przez skrzyżowanie?;TAK;NIE;BRAK;Nie;AM;W8.5.wmv;nie;Szczególna ostrożność
Czy w tej sytuacji możesz skręcić w prawo na skrzyżowaniu bez zatrzymania pojazdu?;TAK;NIE;BRAK;Tak;AM;W8.5.wmv;nie;Warunki drogowe
Czy w tej sytuacji, skręcając w prawo na skrzyżowaniu, masz obowiązek ustąpić pierwszeństwa pojazdom nadjeżdżającym z lewej strony?;TAK;NIE;BRAK;Nie;AM;W8.5.wmv;nie;Prędkość, hamowanie, odstępy
Czy w tej sytuacji chcąc, skręcić w prawo na skrzyżowaniu, masz obowiązek zatrzymać się przed sygnalizatorem?;TAK;NIE;BRAK;Nie;AM;W8.2.wmv;nie;Technika jazdy
Czy sygnał ten zezwala Ci na jazdę na wprost przez skrzyżowanie?;TAK;NIE;BRAK;Nie;AM;W8.4.wmv;nie;Obowiązki kierującego, dokumenty
Czy w tej sytuacji skręcając w prawo masz obowiązek zachować szczególną ostrożność?;TAK;NIE;BRAK;Tak;AM;W8.5.wmv;nie;Awaria pojazdu, pierwsza pomoc
Czy w tej sytuacji, skręcając w prawo na skrzyżowaniu, masz obowiązek zatrzymać się przed sygnalizatorem?;TAK;NIE;BRAK;Nie;AM;W8.6.wmv;nie;Inne
Ile czasu jest ważne pokwitowanie zatrzymania polskiego prawa jazdy za przekroczenie prędkości o ponad 50 km/h w obszarze zabudowanym, które wydał Ci policjant?;12 godzin.;24 godziny.;72 godziny.;B;A,B,C,D,A1,A2,B1,C1,D1;BRAK;nie;Znaki Ostrzegawcze
Ile czasu jest ważne pokwitowanie zatrzymania przez policjanta prawa jazdy za przewożenie osób w liczbie przekraczającej o dwa liczbę miejsc określoną w dowodzie rejestracyjnym samochodu osobowego?;12 godzin.;24 godziny.;72 godziny.;B;B;BRAK;tak;Znaki nakazu i zakazu
O ile czasu starosta wydłuży okres zatrzymania prawa jazdy, jeśli zostałeś zatrzymany do kontroli, gdy prowadziłeś pojazd pomimo że wcześniej zatrzymano Ci prawo jazdy na trzy miesiące za przekroczenie prędkości o więcej niż 50 km/h w obszarze zabudowanym?;O kolejny miesiąc.;O kolejne dwa miesiące.;O kolejne trzy miesiące.;C;A,B,C,D,A1,A2,B1,C1,D1;BRAK;nie;Znaki informacyjne, kierunku
Czy na tym skrzyżowaniu dozwolone jest wyprzedzanie?;TAK;NIE;BRAK;Tak;AM;1, 2, 3.wmv;nie;Znaki poziome
Czy na tym skrzyżowaniu dozwolone jest wyprzedzanie innych pojazdów?;TAK;NIE;BRAK;Nie;AM;pięć5.wmv;nie;Sygnalizacja świetlna
Czy zamierzając wyprzedzić pojazd jadący przed nami, należy zachować bezpieczny odstęp od niego, nie mniejszy niż 1 metr?;TAK;NIE;BRAK;Nie;AM;7, 12, 15, 42.wmv;nie;Pierwszeństwo przejazdu
Czy zamierzając wyprzedzić pojazd jadący przed nami zawsze należy zachować bezpieczny odstęp od niego?;TAK;NIE;BRAK;Tak;AM;8. 26.wmv;nie;Zatrzymanie, postój, włączenie się do ruchu
Czy w tej sytuacji wyprzedzając pojazd, należy zachować bezpieczny odstęp od niego, nie mniejszy niż 1m?;TAK;NIE;BRAK;Nie;AM;9, 38.wmv;nie;Zmiana kierunku jazdy, przejazdy kolejowe
O ile czasu starosta wydłuży okres zatrzymania prawa jazdy, jeśli zostałeś zatrzymany do kontroli, gdy prowadziłeś pojazd, pomimo że wcześniej zatrzymano Ci prawo jazdy na trzy miesiące za przewożenie osób w liczbie przekraczającej o dwie liczbę miejsc określoną w dowodzie rejestracyjnym samochodu osobowego?;O kolejny miesiąc.;O kolejne dwa miesiące.;O kolejne trzy miesiące.;C;B;BRAK;tak;Wyprzedzanie, omijanie, wymijanie cofanie
Jaką decyzję podejmie starosta, jeśli zostałeś zatrzymany do kontroli kierując pojazdem pomimo przedłużeniu okresu zatrzymania prawa jazdy do sześciu miesięcy za przekroczenie prędkości o więcej niż 50 km/h w obszarze  zabudowanym?;Przedłuży okres zatrzymania o kolejne trzy miesiące.;Przedłuży okres zatrzymania o kolejne cztery miesiące.;Cofnie uprawnienie do kierowania pojazdem.;C;A,B,C,D,A1,A2,B1,C1,D1;BRAK;nie;Szczególna ostrożność
Jaką decyzję podejmie starosta, jeśli zostałeś zatrzymany do kontroli kierując pojazdem pomimo przedłużenia okresu zatrzymania prawa jazdy do sześciu miesięcy za przewożenie osób w liczbie przekraczającej o dwa liczbę miejsc określoną w dowodzie rejestracyjnym samochodu osobowego?;Przedłuży okres zatrzymania o kolejne trzy miesiące.;Przedłuży okres zatrzymania o kolejne cztery miesiące.;Cofnie uprawnienie do kierowania pojazdem.;C;B;BRAK;tak;Warunki drogowe
Czy wyprzedzając pojazd jadący z prawej strony należy zachować bezpieczny odstęp, nie mniejszy niż 1 metr?;TAK;NIE;BRAK;Tak;AM;10, 34.wmv;nie;Prędkość, hamowanie, odstępy
Czy w tej sytuacji dozwolone jest wyprzedzanie pojazdu z prawej strony?;TAK;NIE;BRAK;Tak;AM;7, 12, 15, 42.wmv;nie;Technika jazdy
Czy na tym skrzyżowaniu dozwolone jest wyprzedzanie?;TAK;NIE;BRAK;Tak;AM;13.wmv;nie;Obowiązki kierującego, dokumenty
Czy na tym odcinku drogi zabronione jest wyprzedzanie pojazdu szynowego?;TAK;NIE;BRAK;Nie;AM;14, 35, 40, 44.wmv;nie;Awaria pojazdu, pierwsza pomoc
Czy w tej sytuacji, przystępując do wyprzedzania, masz obowiązek upewnić się, że nie zajedziesz drogi pojazdowi, który porusza się prawym pasem?;TAK;NIE;BRAK;Tak;AM;7, 12, 15, 42.wmv;nie;Inne
Czy w tej sytuacji masz obowiązek zawczasu sygnalizować zamiar wykonania manewru?;TAK;NIE;BRAK;Tak;AM;16, 17, 22.wmv;nie;Znaki Ostrzegawcze
Czy w tej sytuacji masz obowiązek sprawdzenia, czy inny pojazd nie nadjeżdża pasem ruchu, na który chcesz wjechać?;TAK;NIE;BRAK;Tak;AM;16, 17, 22.wmv;nie;Znaki nakazu i zakazu
Czy przejeżdżając obok widocznego przystanku tramwajowego, należy zachować szczególną ostrożność?;TAK;NIE;BRAK;Tak;AM;18, 33, 39.wmv;nie;Znaki informacyjne, kierunku
Czy przejeżdżając obok widocznego przystanku autobusowego, należy zachować szczególną ostrożność?;TAK;NIE;BRAK;Nie;AM;19.wmv;nie;Znaki poziome
Czy w tej sytuacji, podczas omijania, wystarczy że zachowasz ostrożność?;TAK;NIE;BRAK;Tak;AM;20, 21, 23.wmv;nie;Sygnalizacja świetlna
Jak postąpi policjant, jeżeli podczas kontroli drogowej ujawni, że przekroczyłeś prędkość o więcej niż 50 km/h w obszarze zabudowanym, ale było to związane z ratowaniem ludzkiego życia?;Zatrzyma prawo jazdy.;Pouczy i skieruje na egzamin kontrolny.;Nie zatrzyma prawa jazdy.;C;B,C,D,B1,C1,D1;BRAK;nie;Pierwszeństwo przejazdu
Jak postąpi policjant, jeżeli podczas kontroli drogowej ujawni, że przekroczyłeś prędkość o więcej niż 50 km/h w obszarze zabudowanym, ale było to związane z ratowaniem ludzkiego życia?;Zatrzyma prawo jazdy.;Skieruje na dodatkowe szkolenie.;Odstąpi od zatrzymania prawa jazdy.;C;B,C,D,B1,C1,D1;BRAK;nie;Zatrzymanie, postój, włączenie się do ruchu
Czy w tej sytuacji masz obowiązek zachować bezpieczny odstęp od omijanych pojazdów?;TAK;NIE;BRAK;Tak;AM;20, 21, 23.wmv;nie;Zmiana kierunku jazdy, przejazdy kolejowe
Czy w trakcie omijania pojazdu stojącego na pasie, którym się poruszasz, powinieneś zachować szczególną ostrożność?;TAK;NIE;BRAK;Tak;AM;16, 17, 22.wmv;nie;Wyprzedzanie, omijanie, wymijanie cofanie
Czy podczas wymijania, w razie potrzeby, jesteś zobowiązany zjechać na prawo?;TAK;NIE;BRAK;Tak;AM;24, 25, 27.wmv;nie;Szczególna ostrożność
Czy przewożenie na przednim siedzeniu pojazdu dziecka o wzroście co najmniej 135 cm, zabezpieczonego jedynie pasami bezpieczeństwa, jest dozwolone?;Tak, ponieważ przepisy na to zezwalają, jeżeli ze względu na masę dziecka nie jest możliwe zapewnienie urządzenia przytrzymującego dla dziecka.;Nie, ponieważ przepisy dotyczące przewozu dzieci zezwalają na przewóz dzieci o wzroście co najmniej 135 cm bez fotelika lub innego urządzenia przytrzymującego dziecko tylko na tylnym siedzeniu pojazdu.;Tak, jeżeli pojazd nie jest wyposażony w tylne siedzenia.;B;C;BRAK;tak;Warunki drogowe
Czy na tym odcinku drogi dozwolone jest cofanie czterokołowcem lekkim?;TAK;NIE;BRAK;Tak;AM;28.wmv;nie;Prędkość, hamowanie, odstępy
Czy na moście dozwolone jest cofanie czterokołowcem lekkim?;TAK;NIE;BRAK;Nie;AM;29.wmv;nie;Technika jazdy
Czy podczas wykonywania tego manewru czterokołowcem lekkim musisz zachować szczególna ostrożność?;TAK;NIE;BRAK;Tak;AM;30.wmv;nie;Obowiązki kierującego, dokumenty
Czy w tych warunkach drogowych, podczas jazdy motorowerem lub czterokołowcem lekkim, możesz używać świateł do jazdy dziennej?;TAK;NIE;BRAK;Nie;AM;31, 41, 45.wmv;nie;Awaria pojazdu, pierwsza pomoc
Czy w tych warunkach drogowych, podczas jazdy motorowerem, powinieneś zmienić światła do jazdy dziennej na światła mijania?;TAK;NIE;BRAK;Tak;AM;32, 37.wmv;nie;Inne
Czy podczas jazdy motorowerem w ciągu dnia, od świtu do zmierzchu, przy dobrej przejrzystości powietrza, możesz używać świateł do jazdy dziennej, zamiast świateł mijania?;TAK;NIE;BRAK;Tak;AM;33.wmv;nie;Znaki Ostrzegawcze
Czy w tej sytuacji uzasadnione jest użycie sygnału dźwiękowego?;TAK;NIE;BRAK;Nie;AM;10, 34.wmv;nie;Znaki nakazu i zakazu
Czy w pogarszających się warunkach atmosferycznych, kierujący motorowerem może używać świateł do jazdy dziennej?;TAK;NIE;BRAK;Nie;AM;36.wmv;nie;Znaki informacyjne, kierunku
Czy na tym odcinku drogi, kierując czterokołowcem lekkim, możesz używać świateł drogowych?;TAK;NIE;BRAK;Nie;AM;32, 37.wmv;nie;Znaki poziome
Czy przejeżdżając obok jadącego sąsiednim pasem autobusu powinieneś użyć sygnału dźwiękowego?;TAK;NIE;BRAK;Nie;AM;9, 38.wmv;nie;Sygnalizacja świetlna
Czy w tej sytuacji, zbliżając się do przejścia dla pieszych, powinieneś użyć sygnału dźwiękowego lub świetlnego?;TAK;NIE;BRAK;Nie;AM;18, 33, 39.wmv;nie;Pierwszeństwo przejazdu
Czy na tym odcinku drogi, kierując motorowerem niewyposażonym w światła do jazdy dziennej, możesz używać świateł pozycyjnych?;TAK;NIE;BRAK;Nie;AM;14, 35, 40, 44.wmv;nie;Zatrzymanie, postój, włączenie się do ruchu
Czy w tej sytuacji, uzasadnione jest użycie sygnału dźwiękowego lub świetlnego ostrzegającego o próbie wyprzedzania?;TAK;NIE;BRAK;Nie;AM;7, 12, 15, 42.wmv;nie;Zmiana kierunku jazdy, przejazdy kolejowe
Czy w tej sytuacji, kierujący motorowerem może użyć sygnału dźwiękowego, aby pospieszyć osobę przechodzącą przez jezdnię?;TAK;NIE;BRAK;Nie;AM;43.wmv;nie;Wyprzedzanie, omijanie, wymijanie cofanie
W jakim przypadku przewożenie dziecka samochodem ciężarowym o dopuszczalnej masie całkowitej powyżej 3,5 t na tylnym siedzeniu, przytrzymywanego jedynie pasami bezpieczeństwa, jest dozwolone?;Jeżeli dziecko osiągnęło wzrost co najmniej 135 cm i nie jest możliwe ze względu na masę i wzrost zapewnienie fotelika bezpieczeństwa.;Jeżeli dziecko osiągnęło wzrost co najmniej 135 cm niezależnie od wagi.;Nie ma obowiązku przewożenia dziecka na tylnym siedzeniu samochodu ciężarowego w fotelikach bezpieczeństwa. ;A;B,C;BRAK;nie;Szczególna ostrożność
Czy można samochodem ciężarowym przewieźć dziecko o wzroście poniżej 150 cm zabezpieczone tylko pasami bezpieczeństwa?;Nie wolno.;Tak, ale tylko na tylnym siedzeniu.;Tak, jeżeli wzrost dziecka wynosi co najmniej 135 cm.;A;B,C,D;BRAK;nie;Warunki drogowe
Czy wolno samochodem ciężarowym wyposażonym w pasy bezpieczeństwa przewozić dziecko do lat trzech niezabezpieczone pasami bezpieczeństwa i fotelikiem bezpieczeństwa?;Nie - dzieci do lat trzech wolno przewozić niezapięte w pasy bezpieczeństwa tylko autobusami.;Tak, wolno.;Nie - dziecko do lat trzech wolno przewozić niezapięte w pasy bezpieczeństwa tylko taksówką.;A;B,C,D;BRAK;nie;Prędkość, hamowanie, odstępy
W którym przypadku nie ma obowiązku przewożenia dziecka o wzroście poniżej 150 cm w foteliku bezpieczeństwa lub innym urządzeniu podtrzymującym, zapewniającym bezpieczeństwo dziecka?;Podczas przewożenia dziecka taksówką.;Podczas przewożenia dziecka na tylnym siedzeniu.;Podczas przewożenia dziecka na kolanach osoby dorosłej.;A;B,C,D;BRAK;nie;Technika jazdy
W którym przypadku nie ma obowiązku przewożenia dziecka w foteliku bezpieczeństwa lub innym urządzeniu podtrzymującym, zapewniającym jego bezpieczeństwo?;Po ukończeniu 15 roku życia.;Po osiągnięciu wzrostu co najmniej 150 cm.;Po osiągnięciu wzrostu co najmniej 135 cm.;B;B,C;BRAK;nie;Obowiązki kierującego, dokumenty
W jakim przypadku możesz przewozić trzecie dziecko, o wzroście poniżej 135 cm, na tylnym siedzeniu samochodu osobowego lub ciężarowego, przytrzymywane jedynie pasami bezpieczeństwa?;Jeżeli dwoje dzieci przewożonych jest w fotelikach bezpieczeństwa i nie ma możliwości zainstalowania trzeciego fotelika, a trzecie dziecko ma ukończone 3 lata.;Tylko, jeżeli trzecie dziecko ma wzrost co najmniej 100 cm wzrostu.;Tylko, jeżeli trzecie dziecko ukończyło 15 lat.;A;B,C;BRAK;nie;Awaria pojazdu, pierwsza pomoc
W jakim przypadku możesz przewozić dziecko na tylnym siedzeniu samochodem osobowym lub ciężarowym o dopuszczalnej masie całkowitej do 3,5 t, przytrzymywane  jedynie pasami bezpieczeństwa?;Jeżeli dziecko ma co najmniej 135 cm wzrostu i ze względu na masę nie jest możliwe zapewnienie fotelika bezpieczeństwa lub innego urządzenia podtrzymującego dziecko.;Jeżeli dziecko ma co najmniej 120 cm wzrostu i ze względu na masę nie jest możliwe zapewnienie fotelika bezpieczeństwa lub innego urządzenia podtrzymującego dziecko.;Jeżeli dziecko ukończyło 15 lat.;A;B,C;BRAK;nie;Inne
Kiedy wolno przewozić samochodem ciężarowym, na przednim siedzeniu, dziecko mające poniżej 150 cm wzrostu, przytrzymywane jedynie za pomocą pasów bezpieczeństwa?;Jeżeli dziecko ma co najmniej 135 cm wzrostu.;Jeżeli w samochodzie tym nie ma możliwości zamontowania fotelika bezpieczeństwa.;Jeżeli dziecko ma zaświadczenie lekarskie o przeciwwskazaniu do przewożenia w foteliku bezpieczeństwa.;C;B,C;BRAK;nie;Znaki Ostrzegawcze
Jakie dokumenty ma obowiązek mieć przy sobie kierujący samochodem ciężarowym o dopuszczalnej masie całkowitej powyżej 3,5 t, zarejestrowanym w Polsce?;Krajowe prawo jazdy.;Protokół z ostatniej kontroli technicznej pojazdu, którym wykonywany jest zarobkowy przewóz rzeczy,  jeżeli była ona przeprowadzona.;Dowód rejestracyjny pojazdu.;B;C;BRAK;tak;Znaki nakazu i zakazu
Który z wymienionych dokumentów kierujący pojazdem zarejestrowanym na terytorium RP jest zobowiązany przy sobie mieć i okazywać na żądanie uprawnionego organu?;Krajowe prawo jazdy.;Dowód rejestracyjny pojazdu.;Dokument inny niż wydane w kraju prawo jazdy, który stwierdza uprawnienia do kierowania pojazdem.;C;A,B,C,D;BRAK;nie;Znaki informacyjne, kierunku
Który z wymienionych dokumentów musisz mieć przy sobie i okazywać na żądanie uprawnionego organu, gdy kierujesz pojazdem uprzywilejowanym - samochodem ciężarowym o dopuszczalnej masie całkowitej powyżej 3,5 t?;Dowód rejestracyjny pojazdu.;Prawo jazdy.;Zezwolenie na kierowanie  pojazdem uprzywilejowanym w zakresie określonej kategorii.;C;C;BRAK;tak;Znaki poziome
Który z wymienionych dokumentów musisz mieć przy sobie i okazywać na żądanie uprawnionego organu, gdy wykonujesz zarobkowy transport rzeczy samochodem ciężarowym o dopuszczalnej masie całkowitej powyżej 12 t?;Krajowe prawo jazdy.;Potwierdzenie zawarcia przez właściciela pojazdu umowy  obowiązkowego ubezpieczenia OC lub dowód opłaty składki za ubezpieczenie.;Pokwitowanie zatrzymania dowodu rejestracyjnego pojazdu w okresie, w którym upoważnia ono do  jego używania,;C;C;BRAK;tak;Sygnalizacja świetlna
Który z wymienionych dokumentów kierujący pojazdem zarejestrowanym na terytorium RP musi mieć przy sobie i okazywać na żądanie uprawnionego organu?;Potwierdzenie opłacenia obowiązkowego ubezpieczenia odpowiedzialności cywilnej właściciela pojazdu.;Dowód rejestracyjny.;Jeśli kierujący ma uprawnienia do kierowania ograniczone do pojazdu wyposażonego w blokadę alkoholową - zaświadczenie o pozytywnym wyniku badania technicznego w tym zakresie.;C;B,C,D;BRAK;nie;Pierwszeństwo przejazdu
Który z wymienionych dokumentów musi posiadać przy sobie kierujący samochodem ciężarowym zarejestrowanym za granicą, a uczestniczący w ruchu drogowym na terenie Rzeczypospolitej Polskiej?;Świadectwo homologacji pojazdu;Dokument potwierdzający przeprowadzenie badania technicznego niezależnie czy pojazd jest nowy, czy już po pierwszym okresowym badaniu technicznym.;Dokument potwierdzający zawarcie umowy obowiązkowego ubezpieczenia odpowiedzialności cywilnej właściciela pojazdu lub dowód opłacenia składki za to ubezpieczenie.;C;C;BRAK;tak;Zatrzymanie, postój, włączenie się do ruchu
Czy inspektor transportu drogowego podczas kontrolowania pojazdu, który wykonuje transport drogowy, ma prawo weryfikować dane o pojeździe w Centralnej Ewidencji Pojazdów?;Tak, w tym zakresie przysługują takie same prawa jak policji.;Nie, takie uprawnienia posiada tylko policja.;Nie, do weryfikacji danych o pojeździe w Centralnej Ewidencji Pojazdów uprawnione są tylko: policja, straż graniczna i służby celno-skarbowe. ;A;B,C,D;BRAK;nie;Zmiana kierunku jazdy, przejazdy kolejowe
Kto może zwrócić dowód rejestracyjny, w przypadku jego zatrzymania podczas kontroli ruchu drogowego, w związku ze stwierdzeniem, że pojazd zagraża porządkowi ruchu?;Jednostka upoważniona do przeprowadzania badań technicznych po przeprowadzeniu badania technicznego odpowiadającego przyczynie zatrzymania dowodu rejestracyjnego.;Straż Miejska.;Zarządca drogi.;A;A,B,C,D;BRAK;nie;Wyprzedzanie, omijanie, wymijanie cofanie
Jak może zareagować kontrolujący, jeżeli nie będziesz miał przy sobie prawa jazdy?;Uniemożliwić Ci dalszą jazdę i ukaże mandatem karnym za brak wymaganych dokumentów.;Sprawdzi Twoje dane zgromadzone w Centralnej Ewidencji Kierowców.;Ukarać mandatem karnym za brak wymaganych dokumentów.;B;A,B,C,D;BRAK;nie;Szczególna ostrożność
W której z wymienionych sytuacji potwierdzenie zatrzymania prawa jazdy uprawnia do kierowania pojazdem w ciągu 7 dni?;Gdy upłynął termin ważności prawa jazdy.;W przypadku przekroczenia przez kierującego 24 punktów za naruszenie przepisów ruchu drogowego w okresie 5 lat od wydania skierowania na kurs reedukacyjny.;Gdy wobec kierującego wydane zostało postanowienie o zatrzymaniu prawa jazdy.;A;A,B,C,D;BRAK;nie;Warunki drogowe
W jakich przypadkach organ upoważniony do kontroli drogowej może zatrzymać kierującemu pojazdem prawo jazdy?;W przypadku ujawnienia czynu polegającego na przekroczeniu dozwolonej prędkości na obszarze zabudowanym o więcej niż 50 km/h od dozwolonej.;W przypadku ujawnienia czynu polegającego na dwukrotnym przekroczeniu dozwolonej prędkości na obszarze zabudowanym o więcej niż 30 km/h.;W przypadku ujawnienia czynu polegającego na przekroczeniu dozwolonej prędkości w obszarze zabudowanym o więcej niż 30 km/h.;A;A,B,C,D;BRAK;nie;Prędkość, hamowanie, odstępy
Na jak długo zostanie zatrzymane prawo jazdy kierowcy, który przekroczył prędkość o więcej niż 50 km/h na obszarze zabudowanym?;Na 3 miesięce.;Na 6 miesięcy.;Na 1 miesiąc.;A;A,B,C,D;BRAK;nie;Technika jazdy
Na jak długo pokwitowanie zatrzymania prawa jazdy za przekroczenie dozwolonej prędkości na obszarze zabudowanym o więcej niż 50 km/h uprawnia do kierowania pojazdem?;Przez okres 24 godzin od chwili zatrzymania prawa jazdy.;Przez okres 7 dni od chwili zatrzymania prawa jazdy.;Przez okres 72 godzin od chwili zatrzymania prawa jazdy.;A;A,B,C,D;BRAK;nie;Obowiązki kierującego, dokumenty
